mp_id,formula,bg_eV,gap_type,ehull,stable,fold0,fold1,fold2,fold3,fold4
mp-562327,Co5Te4Cl4O11,1.8011,Indirect,0.0,Stable,train,train,val,train,test
mp-699570,VTe4Cl4O,0.7846,Indirect,0.1713,Unstable,train,train,train,train,test
mp-1233220,MgNb2Te4Cl10O,0.0,Metal,0.106,Unstable,train,train,train,train,test
mp-1233289,MgNb2Te4Cl10O,0.0029,Indirect,0.1107,Unstable,train,val,test,train,val
mp-1233439,CaNb2Te4Cl10O,0.0,Metal,0.0674,Stable,test,train,train,train,train
mp-1233548,CaNb2Te4Cl10O,0.0,Metal,0.0973,Stable,test,train,train,train,train
mp-1233587,CaNb2Te4Cl10O,0.0213,Indirect,0.1054,Unstable,train,test,train,train,train
mp-1233675,MgNb2Te4Cl10O,0.0,Metal,0.1144,Unstable,train,train,train,test,train
mp-1233782,MgNb2Te4Cl10O,0.0,Metal,0.0858,Stable,train,train,train,test,train
mp-1234061,MgNb2Te4Cl10O,0.0,Metal,0.091,Stable,train,train,train,train,test
mp-1234172,CaNb2Te4Cl10O,0.0,Metal,0.0866,Stable,train,test,train,train,train
mp-1234722,CaNb2Te4Cl10O,0.0,Metal,0.0974,Stable,train,train,train,test,train
mp-1234919,MgNb2Te4Cl10O,0.0,Metal,0.1094,Unstable,train,val,train,train,test
mp-1235024,LiNb2Te4Cl10O,0.0,Metal,0.0399,Stable,train,test,train,train,train
mp-1235095,LiNb2Te4Cl10O,0.199,Indirect,0.0493,Stable,val,test,train,val,train
mp-1235057,LiNb2Te4Cl10O,0.0282,Indirect,0.0355,Stable,test,train,train,train,train
mp-1235031,LiNb2Te4Cl10O,0.0105,Indirect,0.0335,Stable,train,val,test,train,val
mp-1235324,LiNb2Te4Cl10O,0.1027,Indirect,0.0358,Stable,train,train,train,test,train
mp-1235201,LiNb2Te4Cl10O,0.0095,Indirect,0.0469,Stable,train,train,train,train,test
mp-1235510,LiNb2Te4Cl10O,0.0922,Indirect,0.0431,Stable,test,train,train,train,train
mp-1235735,LiNb2Te4Cl10O,0.0,Metal,0.0429,Stable,train,train,train,test,train
mp-1236046,LiNb2Te4Cl10O,0.1048,Indirect,0.0545,Stable,train,train,train,train,test
mp-1236135,LiNb2Te4Cl10O,0.0,Metal,0.0288,Stable,train,test,train,train,train
mp-1213361,Fe2Te4BrClO10,1.9778,Indirect,0.0075,Stable,train,train,train,test,train
mp-1225925,Fe2Te4BrClO10,0.0,Metal,0.0139,Stable,train,train,train,train,test
mp-1197762,Na2Y3Te4(ClO4)3,3.6276,Indirect,0.0,Stable,train,test,val,train,val
mp-1235262,LiNb2Te4Cl10O,0.1826,Indirect,0.0646,Stable,train,test,train,train,train
mp-1356028,Ba2Cu4Te4Cl4O11,0.0859,Indirect,3.4928,Unstable,train,test,val,train,train
mp-558663,Ca2CuTe4(ClO5)2,0.5422,Indirect,0.0,Stable,val,val,val,test,train
mp-561174,Ba2Cu4Te4Cl4O11,0.0,Metal,0.0016,Stable,train,train,train,test,train
mp-558364,Cu4Te5(ClO3)4,0.0,Metal,0.0151,Stable,test,train,train,train,train
mp-559046,Sm2MnTe5Cl2O13,2.6911,Indirect,0.0,Stable,train,train,val,train,test
mp-683957,Nd4CuTe5(ClO5)3,1.4914,Indirect,0.0,Stable,test,train,train,train,val
mp-1105647,Te6IrCl3,1.1251,Indirect,0.0,Stable,train,train,train,train,test
mp-979264,Te6RhCl3,1.0896,Indirect,0.0,Stable,train,train,val,train,test
mp-31305,Hf(TeCl)6,1.0069,Indirect,0.0058,Stable,test,train,train,train,train
mp-31304,Zr(TeCl)6,1.0132,Indirect,0.0067,Stable,test,train,val,train,train
mp-555442,Ni7Te6(ClO9)2,2.7053,Indirect,0.0,Stable,train,train,val,train,test
mp-558759,Cd4Te6Cl6O13,3.3605,Indirect,0.0076,Stable,train,train,val,test,train
mp-645953,Fe5Te6(ClO9)2,0.0215,Indirect,0.0136,Stable,train,train,test,train,val
mp-703866,Bi2Te7Cl8,0.7266,Direct,0.0071,Stable,test,train,train,val,train
mp-1193541,Te7RhCl7,1.4006,Indirect,0.0575,Stable,train,train,test,train,train
mp-1193756,Te7IrCl7,1.4044,Indirect,0.0477,Stable,val,val,train,val,test
mp-30097,Bi2Te7Cl8,0.8311,Indirect,0.0,Stable,val,test,train,train,train
mp-30096,Be2Te7Cl6,1.2797,Indirect,0.0006,Stable,test,val,val,train,train
mp-1203316,Ce2Te7Cl2O17,1.3777,Indirect,0.0009,Stable,train,train,test,train,train
mp-683967,Cd7Te7Cl8O17,3.4292,Direct,0.0,Stable,train,val,test,val,train
mp-697593,Te7WCl5O,0.6448,Indirect,0.0303,Stable,train,train,train,test,train
mp-1173616,Nd5Te7WCl3O23,2.654,Direct,0.0,Stable,test,train,train,train,val
mp-1173622,Pr5Te7MoCl3O23,2.6886,Direct,0.0,Stable,test,train,train,val,train
mp-1173624,Nd5Te7MoCl3O23,2.6333,Direct,0.0,Stable,train,train,train,test,train
mp-1173612,Pr5Te7WCl3O23,2.6893,Direct,0.0,Stable,train,train,train,train,test
mp-1191663,Te8RuCl2,0.1776,Indirect,0.1017,Unstable,train,train,train,test,val
mp-624000,Re(Te4Cl3)2,0.2049,Indirect,0.1334,Unstable,train,train,train,test,train
mp-29499,Re3Te8Cl3,0.9398,Indirect,0.0,Stable,train,test,train,train,train
mp-29708,Hf(Te4Cl3)2,0.9155,Direct,0.0046,Stable,train,train,train,test,train
mp-1197560,Ga8Sb7Te8Cl29,1.4761,Indirect,0.0017,Stable,train,train,train,test,train
mp-1203106,Ga7Sb7(Te4Cl13)2,1.4002,Direct,0.0,Stable,train,train,train,test,train
mp-1220960,NaAl6Sb7(TeCl3)8,1.4673,Indirect,0.0004,Stable,train,train,test,train,train
mp-1225073,Ga6AgSb7(TeCl3)8,1.4202,Indirect,0.0,Stable,train,train,test,train,train
mp-1195918,NaGa6Sb7(TeCl3)8,1.4941,Indirect,0.0,Stable,val,train,val,train,test
mp-1196993,Ga6CuSb7(TeCl3)8,1.1443,Indirect,0.0029,Stable,test,train,train,train,train
mp-1200510,NaAl6Sb7(TeCl3)8,1.4978,Indirect,0.0,Stable,train,train,test,train,train
mp-1203469,In2Te9RuCl8,1.3095,Direct,0.0253,Stable,test,train,train,val,train
mp-1226154,Fe8Cu3Te12(Cl5O16)2,0.0,Metal,0.0183,Stable,train,train,train,train,test
mp-570277,Tb8CrTe13Cl,0.0,Metal,0.0679,Stable,train,train,train,train,test
mp-680161,Sm8CrTe13Cl,0.0,Metal,0.0,Stable,train,train,train,train,test
mp-1217517,Te15Mo2(Cl6O)2,0.1323,Direct,0.0768,Stable,train,train,train,test,train
mp-557285,Ho11Te16ClO48,2.8672,Indirect,0.0,Stable,train,test,train,train,train
mp-1203042,Cs6Dy21Te34Cl,0.8856,Indirect,0.0,Stable,train,test,train,train,train
mp-1201961,Cs6Ho21Te34Cl,0.8944,Indirect,0.0,Stable,test,val,train,train,train
mp-29236,InTeBr,1.7356,Direct,0.0,Stable,val,test,val,val,train
mp-31036,CuTe2Br,0.7461,Indirect,0.0,Stable,train,train,test,train,train
mp-1188637,Tl5Te2Br,0.2368,Direct,0.0016,Stable,val,test,val,train,train
mp-33723,BiTeBr,1.2364,Indirect,0.0,Stable,train,train,test,train,train
mp-29190,Te4MoBr,0.8579,Direct,0.1072,Unstable,val,train,train,train,test
mp-1198669,La3Te4Br,0.0537,Direct,0.0,Stable,train,train,train,test,train
mp-1212594,In3Te3Br,1.3042,Direct,0.0,Stable,test,train,train,val,train
mp-1212718,Ga3Te3Br,1.3147,Indirect,0.0,Stable,train,train,train,test,train
mp-1214871,Al3Te3Br,1.8972,Direct,0.1551,Unstable,val,train,val,test,train
mp-1215016,Ag5Te2Br,0.2079,Direct,0.0008,Stable,train,train,train,test,train
mp-568778,CuTeBr,0.8012,Indirect,0.0,Stable,train,train,train,test,train
mp-1224103,In2CuTe3Br,0.0,Metal,0.0683,Stable,train,train,test,train,train
mp-1403285,In2CuTe3Br,0.0,Metal,1.6625,Unstable,train,train,train,test,train
mp-1223756,In2AgTe3Br,0.0,Metal,0.1331,Unstable,test,train,train,train,train
mp-556060,NdTeBrO3,0.3427,Indirect,0.0956,Stable,train,test,val,train,train
mp-557410,NdTe2BrO5,1.9685,Indirect,0.0139,Stable,train,train,train,test,val
mp-1191326,InTeBrO3,2.9011,Indirect,0.0183,Stable,train,test,train,val,train
mp-1201424,FeTe3BrO7,1.0909,Indirect,0.0,Stable,val,train,val,train,test
mp-554007,FeTe2BrO5,1.8634,Indirect,0.0118,Stable,val,test,train,train,train
mp-571177,Hg3Te2IBr,1.2572,Indirect,0.0109,Stable,val,test,train,train,val
mp-559895,ErCuTe2BrO6,0.5857,Indirect,0.0034,Stable,test,train,train,train,train
mp-27853,Hg3(TeBr)2,1.704,Indirect,0.0,Stable,test,train,train,train,train
mp-1193128,Te2Pb3(BrO3)2,2.5124,Direct,0.0,Stable,train,train,test,train,train
mp-572313,Cu3Te2(BrO3)2,0.0,Metal,0.0136,Stable,train,train,train,train,test
mp-1196951,Ce2Te7Br2O17,1.2014,Indirect,0.0,Stable,train,train,train,train,test
mp-581171,Co5Te4(BrO6)2,2.2652,Indirect,0.0085,Stable,train,train,val,test,val
mp-704879,Ni5Te4(BrO6)2,0.0,Metal,0.0,Stable,train,train,train,test,train
mp-1202377,Zr2Te4Br2O11,2.8298,Indirect,0.0,Stable,train,train,train,test,train
mp-1217453,TePb3(BrO2)2,1.923,Indirect,0.0,Stable,train,train,train,test,train
mp-1197646,Ba6Te10Br2O25,3.0197,Direct,0.0,Stable,train,test,train,train,train
mp-558350,Zn2TeBr2O3,3.3087,Indirect,0.0,Stable,train,train,val,val,test
mp-687088,Co2TeBr2O3,2.4162,Indirect,0.0667,Stable,test,train,val,val,train
mp-1198919,Ba3Te3(BrO4)2,3.2962,Indirect,0.0,Stable,test,train,train,val,val
mp-542807,Cu2Te2Br2O5,0.0601,Indirect,0.0188,Stable,train,train,test,train,train
mp-1106129,Bi4Te2Br2O9,1.8311,Direct,0.0456,Stable,train,train,train,train,test
mp-557322,Bi4Te2Br2O9,0.86,Indirect,0.1678,Unstable,train,train,test,train,val
mp-1193463,Mn4SiTeBr2O7,2.6949,Indirect,0.0,Stable,val,val,test,val,train
mp-555814,Sr2Cu2Te(BrO3)2,0.0091,Direct,0.0238,Stable,train,train,train,test,train
mp-559681,Dy2CuTe5Br2O13,0.0,Metal,0.0105,Stable,train,train,train,train,test
mp-1199575,Ba2Cu2Te4Br2O11,0.4324,Indirect,0.0,Stable,train,train,test,train,train
mp-2228512,MgCu3Te2(BrO3)2,0.0,Metal,0.0937,Stable,train,test,train,train,train
mp-561705,ZnCoTeBr2O3,2.6795,Indirect,0.0953,Stable,train,test,train,train,train
mp-676260,Ag9Te4Br3,0.0,Metal,0.0624,Stable,train,train,train,train,test
mp-28038,NbTeBr3,0.5947,Indirect,0.0,Stable,train,train,test,train,train
mp-570125,Hg2TeBr3,1.8821,Indirect,0.0,Stable,val,test,train,train,train
mp-1188957,Te6IrBr3,1.154,Indirect,0.054,Stable,train,test,train,train,train
mp-1205332,Te6RhBr3,1.1601,Indirect,0.0637,Stable,train,train,test,val,train
mp-1209284,Re3Te4Br3,0.0,Metal,0.0068,Stable,train,train,train,test,train
mp-622262,Te6MoBr3,1.1825,Indirect,0.0428,Stable,test,train,train,train,train
mp-568386,Ag10Te4Br3,0.9637,Indirect,0.0021,Stable,train,train,test,train,train
mp-568392,Ag10Te4Br3,0.8722,Indirect,0.0,Stable,val,train,test,val,train
mp-29127,Bi(TeBr2)2,1.0593,Indirect,0.0281,Stable,train,train,test,train,train
mp-638749,Te3(PdBr)4,0.7702,Indirect,0.0,Stable,train,train,train,test,train
mp-29097,Hg3TeBr4,2.0454,Indirect,0.0,Stable,test,train,train,train,train
mp-662556,Re(TeBr2)2,1.9421,Indirect,0.0,Stable,val,val,train,test,train
mp-1227641,Bi10Te2Br4O17,1.0231,Indirect,0.0372,Stable,train,test,val,train,train
mp-1233562,MgTe4Pb6(BrO3)4,1.9302,Indirect,0.1446,Unstable,train,test,train,train,train
mp-1234074,MgTe4Pb6(BrO3)4,0.4121,Indirect,0.1445,Unstable,train,val,test,train,train
mp-1234529,MgTe4Pb6(BrO3)4,0.5878,Indirect,0.1993,Unstable,test,train,train,train,train
mp-28671,ZrTe2Br5,1.1062,Indirect,0.0,Stable,val,train,train,train,test
mp-542131,UTe4Br5,0.094,Indirect,0.0724,Stable,train,train,train,train,test
mp-669328,ReTe3Br5,1.2721,Indirect,0.1605,Unstable,train,test,train,train,val
mp-555275,NbTe7Br5O,0.5461,Indirect,0.027,Stable,test,train,train,train,train
mp-1198792,Te7WBr5O,0.5302,Indirect,0.0595,Stable,train,train,test,train,train
mp-23411,K2TeBr6,2.1407,Indirect,0.0103,Stable,test,val,train,train,train
mp-31076,Tl2TeBr6,2.1632,Indirect,0.0,Stable,train,train,train,train,test
mp-22963,K2TeBr6,2.336,Indirect,0.0,Stable,train,train,train,test,train
mp-569830,Te2PdBr6,1.3274,Indirect,0.0423,Stable,val,train,train,train,test
mp-29427,Ta(TeBr3)2,1.1942,Indirect,0.0055,Stable,test,train,train,train,train
mp-23405,Cs2TeBr6,2.1121,Indirect,0.0,Stable,test,train,train,train,train
mp-23383,Rb2TeBr6,2.0509,Indirect,0.0008,Stable,train,test,train,val,train
mp-23505,K2TeBr6,1.9579,Indirect,0.0232,Stable,train,train,test,val,train
mp-570324,Rb2TeBr6,2.101,Indirect,0.0,Stable,val,train,val,train,test
mp-1180598,MgTe(BrO)6,0.0406,Indirect,0.5672,Unstable,test,train,train,val,train
mp-639164,Co7Te4(BrO2)6,2.2401,Indirect,0.0,Stable,train,train,test,train,train
mp-1199775,MgTe(BrO)6,0.6633,Indirect,0.5519,Unstable,train,train,train,test,val
mp-1221809,Na2Te(BrO)6,0.6776,Indirect,0.4476,Unstable,val,train,train,train,test
mp-540998,FeTeBr7,1.0553,Indirect,0.0,Stable,val,test,val,train,train
mp-570186,Ga2Te2Br7,1.0077,Indirect,0.0,Stable,test,train,train,train,train
mp-623087,Re3(TeBr)7,1.1924,Indirect,0.0066,Stable,train,train,train,train,test
mp-1193453,Te7IrBr7,1.307,Indirect,0.0493,Stable,test,train,train,train,train
mp-1198778,Te6RuBr8,1.4039,Direct,0.0488,Stable,test,train,train,train,train
mp-541134,TeAuBr8,0.8075,Indirect,0.3279,Unstable,test,train,train,train,train
mp-29715,TeWBr9,0.0,Metal,0.0114,Stable,train,train,test,train,train
mp-29716,TaTeBr9,2.1847,Indirect,0.0,Stable,train,test,train,val,val
mp-560333,Ta2Te4Br10O,1.0323,Indirect,0.002,Stable,train,test,train,train,train
mp-1233008,LiTa2Te4Br10O,0.3052,Indirect,0.0513,Stable,train,test,train,train,train
mp-1233394,MgTa2Te4Br10O,0.9381,Indirect,0.0929,Stable,train,val,test,val,train
mp-1234664,MgTa2Te4Br10O,0.0,Metal,0.1126,Unstable,train,train,test,train,train
mp-1235131,LiTa2Te4Br10O,0.3071,Indirect,0.0335,Stable,train,train,train,test,val
mp-1234934,MgTa2Te4Br10O,0.0,Metal,0.0822,Stable,train,test,train,train,train
mp-1235409,LiTa2Te4Br10O,0.2835,Indirect,0.0464,Stable,train,train,test,train,train
mp-1235353,LiTa2Te4Br10O,0.2672,Indirect,0.0336,Stable,val,test,train,train,val
mp-1235468,LiTa2Te4Br10O,0.2992,Indirect,0.052,Stable,train,val,train,train,test
mp-1235788,LiTa2Te4Br10O,0.2706,Indirect,0.0361,Stable,train,train,test,train,val
mp-1236376,LiTa2Te4Br10O,0.2446,Indirect,0.0478,Stable,val,train,test,val,train
mp-1236401,LiTa2Te4Br10O,0.3088,Indirect,0.0479,Stable,train,train,train,test,train
mp-1236727,LiTa2Te4Br10O,0.2246,Indirect,0.0366,Stable,val,test,train,train,train
mp-28672,Zr2TeBr12,2.4195,Indirect,0.0,Stable,train,train,test,train,train
mp-1217490,Te15W2(Br6O)2,0.3609,Direct,0.0729,Stable,test,train,train,train,train
mp-1217513,Te15Mo2(Br6O)2,0.1602,Direct,0.1022,Unstable,train,train,train,test,train
mp-1199238,InTe14(IrBr8)2,0.004,Indirect,0.0478,Stable,test,train,val,train,train
mp-1195449,Rb7Nd11Te12(Br4O9)4,3.1077,Direct,0.0,Stable,test,val,train,train,train
mp-1101132,Te7As5I,0.0,Metal,0.0948,Stable,train,train,train,test,train
mp-28051,SbTeI,0.8429,Indirect,0.0034,Stable,test,train,train,train,val
mp-29748,TePdI,0.0,Metal,0.0,Stable,train,train,test,train,train
mp-27741,TeAuI,1.1214,Indirect,0.0,Stable,train,val,test,train,train
mp-28745,Nb2Te6I,0.716,Indirect,0.0,Stable,train,test,train,train,train
mp-29234,InTeI,1.7076,Direct,0.0,Stable,train,train,train,test,train
mp-31037,CuTe2I,0.8278,Indirect,0.0,Stable,train,val,train,train,test
mp-505088,NbTe4I,0.5477,Direct,0.0,Stable,train,train,test,val,train
mp-28798,Nb4Te12I,0.0,Metal,0.2204,Unstable,train,train,train,test,val
mp-22965,BiTeI,1.2325,Indirect,0.0,Stable,train,train,train,train,test
mp-23435,Bi2TeI,0.1682,Indirect,0.0388,Stable,train,train,test,train,train
mp-28691,TaTe4I,0.5627,Indirect,0.0,Stable,test,train,train,train,train
mp-27527,Te2AuI,0.0,Metal,0.0,Stable,train,train,train,test,train
mp-570431,AgTe3I,1.0025,Indirect,0.1757,Unstable,train,test,train,train,train
mp-28608,Ga3Te3I,1.2591,Indirect,0.0,Stable,test,train,train,val,train
mp-28693,Al3Te3I,2.1166,Indirect,0.1545,Unstable,train,train,train,train,test
mp-616327,In3Te3I,1.1004,Indirect,0.0,Stable,val,train,train,test,train
mp-1217385,Te7As5I,0.6157,Indirect,0.0103,Stable,test,train,train,val,train
mp-541032,Te7As5I,0.3352,Indirect,0.0288,Stable,train,train,test,train,train
mp-1224032,In2CuTe3I,1.0658,Indirect,0.0569,Stable,train,test,val,train,train
mp-1182473,BiTeIO3,0.0,Metal,1.0604,Unstable,test,train,train,train,train
mp-669434,BiTeIO3,0.0,Metal,0.1318,Unstable,val,train,train,train,test
mp-559332,BiTeIO3,2.3576,Indirect,0.0073,Stable,train,test,train,train,train
mp-684006,Ag3TeIO4,0.6233,Direct,0.0064,Stable,train,train,test,train,train
mp-1196231,KTeIO9,0.1183,Indirect,0.443,Unstable,test,train,train,train,train
mp-1198395,KTeIO9,0.0454,Indirect,0.4707,Unstable,test,train,train,train,train
mp-1223909,In2AgTe3I,0.4591,Direct,0.024,Stable,test,train,val,train,train
mp-2213515,TePdI2,0.1112,Indirect,0.022,Stable,train,train,test,train,train
mp-542180,Th(TeI)2,1.0334,Indirect,0.0,Stable,test,train,train,train,train
mp-28579,Hg3(TeI)2,1.4667,Direct,0.0,Stable,test,train,train,train,train
mp-543029,La2TeI2,0.0,Metal,0.0,Stable,test,train,train,train,train
mp-2458827,TePdI2,0.3673,Indirect,0.0,Stable,test,train,train,train,train
mp-573321,TePdI2,0.515,Indirect,0.008,Stable,val,train,train,test,train
mp-1217461,Te4As2I2O,0.7676,Indirect,0.2162,Unstable,train,train,test,train,train
mp-1189348,K2Te(IO6)2,0.0,Metal,0.326,Unstable,train,train,test,train,train
mp-540924,NbTeI3,0.4578,Indirect,0.0,Stable,train,train,train,train,test
mp-1201330,Te6MoI3,1.0201,Direct,0.0487,Stable,train,train,val,test,train
mp-1188875,Te6IrI3,0.9892,Direct,0.0529,Stable,train,train,train,test,train
mp-1205361,Te6RhI3,1.0601,Direct,0.0613,Stable,val,train,train,train,test
mp-1204668,Na2Lu3Te4(IO4)3,2.2596,Indirect,0.0,Stable,train,train,train,test,train
mp-651961,Nb4Te17I4,0.9756,Indirect,0.2661,Unstable,test,train,val,val,val
mp-558408,Nb4Te9I4O,0.2498,Indirect,0.0065,Stable,train,train,train,train,test
mp-582657,Ti4Te9I4O,0.3963,Indirect,0.0,Stable,val,test,train,train,train
mp-680836,Ta4Te9I4O,0.3919,Indirect,0.0209,Stable,train,train,train,train,test
mp-1227670,Bi10Te2I4O17,1.4188,Direct,0.0336,Stable,val,val,test,train,train
mp-1193838,Te8IrI5,1.1657,Indirect,0.0411,Stable,val,test,val,train,train
mp-28070,Rb2TeI6,1.6225,Indirect,0.0,Stable,test,train,train,train,train
mp-27688,K2TeI6,1.7449,Indirect,0.0,Stable,test,train,train,train,train
mp-31077,Tl2TeI6,1.6844,Indirect,0.0,Stable,val,train,train,test,train
mp-1192722,Te7RuI6,1.0014,Indirect,0.0496,Stable,train,test,train,train,train
mp-570873,Nb(Te2I3)2,0.7654,Indirect,0.0896,Stable,train,val,test,val,val
mp-540957,Cs2TeI6,1.3877,Indirect,0.0,Stable,train,test,train,val,train
mp-1180390,MgTe(IO)6,0.2471,Indirect,0.5823,Unstable,train,train,train,train,test
mp-567713,Nb3TeI7,0.4801,Direct,0.0009,Stable,train,test,val,train,train
mp-29117,Ta3TeI7,0.5502,Indirect,0.0062,Stable,test,train,train,train,val
mp-29689,Nb3TeI7,0.5137,Indirect,0.0,Stable,train,train,train,test,train
mp-28464,Re3(TeI)7,0.8463,Indirect,0.0,Stable,test,train,val,train,train
mp-680058,InTeI7,1.7538,Indirect,0.0,Stable,test,val,train,train,train
mp-29541,GaTeI7,1.5853,Indirect,0.0,Stable,train,train,train,test,train
mp-29407,AlTeI7,1.8846,Indirect,0.0,Stable,test,train,train,train,train
mp-560687,Nb3Te8I7O,0.6455,Indirect,0.1417,Unstable,train,train,train,test,train
mp-1218092,Ta2NbTeI7,0.4259,Indirect,0.0047,Stable,test,train,train,train,train
mp-1208488,Ta4Te16PtI8,0.0,Metal,0.3417,Unstable,train,train,train,train,test
mp-28470,Ta7(Te12I5)2,0.0,Metal,0.0019,Stable,train,train,test,train,train
mp-505260,Te10Mo3I10,1.1881,Indirect,0.048,Stable,train,train,train,test,train
mp-675194,Te21(Mo3I11)2,0.1656,Indirect,0.3486,Unstable,train,val,val,train,test
