mp_id,formula,bg_eV,gap_type,gt_code,ehull,stable,fold0,fold1,fold2,fold3,fold4
mp-1207516,ZrTe7SeCl6,1.0312,Direct,0,0.0013,Stable,val,train,train,train,test
mp-1212434,HfTe7SeCl6,1.0147,Direct,0,0.0,Stable,test,train,val,train,val
mp-567956,GaSe2NCl6,1.641,Direct,0,0.087,Stable,train,train,test,train,train
mp-570520,ZrHg3(SeCl3)2,2.5759,Indirect,1,0.0,Stable,train,train,test,train,train
mp-571445,HfHg3(SeCl3)2,2.5501,Indirect,1,0.0,Stable,train,train,train,test,train
mp-720110,KRe3Os3(Se4Cl3)2,1.3125,Indirect,1,0.0,Stable,train,train,train,test,train
mp-1205403,AlSeCl7,2.5979,Indirect,1,0.0,Stable,val,train,val,train,test
mp-28189,FeSeCl7,1.3187,Indirect,1,0.0,Stable,train,test,train,train,train
mp-649130,AlSeCl7,0.0541,Direct,0,0.1415,Unstable,train,train,test,train,train
mp-540615,Nb3Se5Cl7,1.0202,Indirect,1,0.0,Stable,val,train,val,train,test
mp-28372,AuSeCl7,1.7274,Direct,0,0.0,Stable,train,train,val,test,train
mp-504937,SbSe9Cl7,1.1943,Indirect,1,0.0061,Stable,train,test,train,train,val
mp-613545,RhSe2Cl7,1.87,Indirect,1,0.0407,Stable,train,train,train,train,test
mp-1200639,Bi2Se5Cl7,1.4358,Indirect,1,0.0089,Stable,train,train,val,train,test
mp-505564,Bi2Se4Cl7,1.0179,Indirect,1,0.0,Stable,train,train,train,train,test
mp-679999,Re3(SeCl)7,1.5553,Direct,0,0.0,Stable,val,test,train,train,train
mp-29843,Bi2Se2Cl7,1.1039,Indirect,1,0.0043,Stable,test,train,train,val,train
mp-570693,SbSe3N2Cl7,1.6952,Indirect,1,0.1758,Unstable,test,train,train,train,train
mp-572726,SbSeCl7O,1.9455,Direct,0,0.0,Stable,train,train,train,train,test
mp-1217182,Tl5Re6Se8Cl7,2.016,Indirect,1,0.0036,Stable,train,test,train,train,train
mp-557464,MoSeCl7O,2.4435,Indirect,1,0.0328,Stable,train,test,train,train,train
mp-1223737,KRe6Se5Cl7O3,0.1799,Indirect,1,0.2844,Unstable,train,train,train,train,test
mp-1198176,NbAl2(SeCl4)2,1.9186,Indirect,1,0.0,Stable,test,train,train,val,val
mp-560193,SnSe2(Cl4O)2,2.7633,Indirect,1,0.0,Stable,train,train,train,test,train
mp-1203978,SbSe2NCl8,1.5329,Indirect,1,0.1222,Unstable,train,test,train,train,train
mp-686599,SrNd10Se12(Cl2O9)4,0.25,Direct,0,0.8245,Unstable,train,val,train,train,test
mp-1218343,SrNd10Se12(Cl2O9)4,3.833,Direct,0,0.0,Stable,test,train,val,train,train
mp-556693,Te3W2Se4(Cl4O)2,1.0677,Indirect,1,0.049,Stable,train,train,test,train,train
mp-28985,SbSeCl9,2.0148,Indirect,1,0.0,Stable,train,train,train,train,test
mp-29968,NbSeCl9,2.078,Direct,0,0.0043,Stable,test,val,train,val,train
mp-1228808,Bi11(Se4Cl3)3,1.1266,Direct,0,0.0055,Stable,train,train,test,train,train
mp-662547,,2.2607,Indirect,1,0.0,Stable,train,train,val,train,test
mp-671888,Re(SeCl6)2,0.7896,Indirect,1,0.0193,Stable,test,train,train,train,train
mp-573340,Nb2Se17Cl12,1.3168,Indirect,1,0.0,Stable,train,train,train,train,test
mp-582444,Os(SeCl6)2,0.0736,Indirect,1,0.0026,Stable,train,train,train,test,train
mp-652695,Re(SeCl6)2,0.8805,Direct,0,0.0126,Stable,train,train,train,test,train
mp-571313,Hf(SeCl6)2,2.799,Indirect,1,0.0,Stable,train,val,train,train,test
mp-570544,Zr(SeCl6)2,2.8159,Indirect,1,0.0,Stable,train,train,train,train,test
mp-554217,HfMo2Se8(Cl7O)2,1.1895,Direct,0,0.0782,Stable,val,train,test,train,train
mp-560057,ZrMo2Se8(Cl7O)2,1.1869,Direct,0,0.0669,Stable,train,train,test,train,val
mp-1200489,,2.4765,Indirect,1,0.107,Unstable,train,train,test,train,train
mp-1173102,,0.0058,Indirect,1,0.2053,Unstable,val,train,val,test,train
mp-607785,Rb6LiNd11Se12(Cl4O9)4,3.1133,Direct,0,0.0,Stable,train,train,train,train,test
mp-645405,Rb6LiPr11Se12(Cl4O9)4,3.0734,Direct,0,0.0,Stable,train,train,test,train,train
mp-1217613,,0.3528,Indirect,1,0.1491,Unstable,train,val,test,train,train
mp-1203849,Ga8Sb7Se8Cl29,1.6847,Indirect,1,0.0,Stable,train,train,val,val,test
mp-540943,,1.7553,Indirect,1,0.0615,Stable,train,train,test,train,train
mp-570589,,1.5238,Indirect,1,0.0649,Stable,train,train,test,train,train
mp-29857,Bi3Se4Br,1.071,Indirect,1,0.0276,Stable,train,train,test,train,train
mp-1218308,Ta2Se8Br,0.5301,Indirect,1,0.0,Stable,train,train,train,val,test
mp-29567,CuSe2Br,0.8486,Indirect,1,0.0,Stable,train,test,train,train,val
mp-624200,Re3Se4Br,1.4268,Indirect,1,0.0,Stable,train,train,val,val,test
mp-28921,Tl5Se2Br,0.3854,Direct,0,0.0,Stable,train,val,test,train,train
mp-1100439,YSeBr,1.5458,Indirect,1,0.8503,Unstable,train,val,train,test,train
mp-510346,In5Se5Br,0.7435,Indirect,1,0.0254,Stable,train,train,test,val,train
mp-1206174,ErSeBr,0.1027,Indirect,1,1.8544,Unstable,train,test,train,train,val
mp-28741,CuSe3Br,1.0299,Indirect,1,0.0,Stable,val,test,train,train,train
mp-1209072,SbSeBr,1.4378,Indirect,1,0.0,Stable,val,train,train,train,test
mp-27199,AuSeBr,0.6303,Indirect,1,0.0,Stable,test,val,train,train,train
mp-569707,BiSeBr,1.6912,Indirect,1,0.0095,Stable,train,train,train,train,test
mp-1224081,In2CuSe3Br,0.4908,Indirect,1,0.0498,Stable,val,test,train,train,train
mp-570321,InSb2Se4Br,1.1103,Indirect,1,0.0009,Stable,test,train,train,train,train
mp-571169,InBi2Se4Br,1.2945,Indirect,1,0.0178,Stable,train,val,val,train,test
mp-1213194,CuTeSeBr,1.0535,Direct,0,0.0865,Stable,test,train,train,val,train
mp-1223994,In2AgSe3Br,0.2181,Indirect,1,0.0282,Stable,val,train,test,train,train
mp-567949,Hg3AsSe4Br,1.3281,Indirect,1,0.0037,Stable,train,train,test,train,train
mp-567720,CuHgSeBr,0.4656,Indirect,1,0.0097,Stable,val,train,train,val,test
mp-655834,MnSbSe2Br,0.1502,Indirect,1,0.1265,Unstable,train,train,val,test,train
mp-639335,MnSbSe2Br,0.1832,Indirect,1,0.125,Unstable,train,train,train,train,test
mp-567478,MnSbSe2Br,0.6252,Indirect,1,0.0077,Stable,train,train,train,train,test
mp-570590,CdBiSe2Br,1.3886,Indirect,1,0.029,Stable,test,train,train,train,train
mp-605821,Nd3SeBrN2,1.2122,Indirect,1,0.0417,Stable,train,train,train,test,train
mp-740711,,4.4945,Indirect,1,0.0,Stable,test,train,train,train,train
mp-863017,,4.0088,Indirect,1,0.0,Stable,test,train,val,train,train
mp-861891,,0.8221,Direct,0,0.1675,Unstable,test,train,train,train,train
mp-31075,Hg3(SeBr)2,1.3272,Indirect,1,0.0,Stable,test,train,train,train,train
mp-569623,Nb(SeBr)2,0.9702,Indirect,1,0.003,Stable,train,train,train,train,test
mp-1201169,,2.014,Indirect,1,0.0,Stable,test,train,train,train,train
mp-2422143,Pd(Se3Br)2,1.094,Indirect,1,0.0,Stable,train,train,val,test,train
mp-541667,Nb(SeBr)2,0.9901,Indirect,1,0.0004,Stable,test,train,train,train,train
mp-568146,Pd(Se3Br)2,0.9344,Indirect,1,0.0035,Stable,train,train,train,train,test
mp-28131,,1.5997,Indirect,1,0.0,Stable,train,train,test,train,train
mp-567556,CdSb2Se3Br2,1.1429,Indirect,1,0.0012,Stable,test,train,train,train,train
mp-1198737,CsTc3(Se2Br)2,1.0219,Indirect,1,0.0,Stable,train,train,val,train,test
mp-1202357,CsRe3(Se2Br)2,1.4231,Indirect,1,0.0,Stable,train,train,test,train,train
mp-1194412,Pb3Se2(BrO3)2,2.8329,Direct,0,0.0,Stable,train,val,train,train,test
mp-1197501,Bi6Se3(BrO7)2,3.1938,Indirect,1,0.0046,Stable,train,val,train,train,test
mp-1205460,ZnHg3Se3Br2,0.7927,Indirect,1,0.1645,Unstable,train,test,train,train,train
mp-555343,Ni5Se4(BrO6)2,2.8709,Indirect,1,0.0,Stable,test,train,train,train,train
mp-562833,Co5Se4(BrO6)2,2.528,Direct,0,0.0,Stable,test,val,train,train,train
mp-683899,Cu2P8Se3Br2,1.5045,Indirect,1,0.0,Stable,train,train,test,train,train
mp-1191103,,0.0333,Indirect,1,0.6108,Unstable,test,train,train,val,train
mp-1228759,Ba4Ge2Pb(Se4Br)2,1.3865,Indirect,1,0.0146,Stable,train,test,train,train,train
mp-567731,Nb3Se10Br3,1.247,Indirect,1,0.0,Stable,train,test,val,train,train
mp-998413,CsSeBr3,1.2544,Indirect,1,0.0395,Stable,test,train,train,train,val
mp-998299,RbSeBr3,1.2364,Indirect,1,0.0507,Stable,train,test,val,train,train
mp-23498,NbSeBr3,0.7364,Indirect,1,0.0,Stable,train,test,train,train,train
mp-679967,Nb3Se10Br3,1.2212,Indirect,1,0.0035,Stable,train,test,train,train,train
mp-29123,,1.2256,Indirect,1,0.2412,Unstable,train,train,train,train,test
mp-2014596,CsSeBr3,1.833,Indirect,1,0.0,Stable,train,val,test,train,train
mp-567060,AlSeBr3N,1.8781,Indirect,1,0.1067,Unstable,val,test,train,val,train
mp-680446,Cu3P4Se4Br3,1.3783,Direct,0,0.0,Stable,train,train,test,train,train
mp-1200788,Cu3P8(Se2Br)3,1.3646,Indirect,1,0.0,Stable,train,train,test,train,train
mp-651332,,2.2169,Indirect,1,0.0,Stable,train,train,test,val,train
mp-1214253,,2.7672,Direct,0,0.4003,Unstable,train,val,val,train,test
mp-1219630,Re6Se7Br4,1.6949,Direct,0,0.0,Stable,val,train,val,train,test
mp-1173441,Re3Se2Br5,1.727,Indirect,1,0.0,Stable,test,train,train,train,train
mp-1173580,Re3Se2Br5,0.0032,Indirect,1,0.2948,Unstable,train,test,train,train,train
mp-1202157,TlHg6Se4Br5,1.989,Direct,0,0.013,Stable,train,train,train,train,test
mp-29496,Pd(SeBr3)2,1.3249,Indirect,1,0.0767,Stable,test,val,val,train,train
mp-23036,K2SeBr6,1.6978,Indirect,1,0.0,Stable,train,train,train,test,val
mp-655489,Pb4SeBr6,1.9666,Indirect,1,0.0537,Stable,test,val,train,train,train
mp-630927,Pb4SeBr6,1.9784,Indirect,1,0.0528,Stable,train,train,train,test,train
mp-1194813,Rh2(Se3Br2)3,1.3799,Direct,0,0.0,Stable,train,test,val,train,train
mp-1195597,Ir2(Se3Br2)3,1.5193,Indirect,1,0.0,Stable,test,train,train,train,val
mp-569970,ZrHg3(SeBr3)2,1.9368,Indirect,1,0.0,Stable,train,train,test,train,train
mp-1204113,,1.1803,Direct,0,0.0991,Stable,train,train,train,test,train
mp-1210250,Nb3Se5Br7,0.9682,Indirect,1,0.0084,Stable,test,train,train,train,train
mp-680015,Re3(SeBr)7,1.3216,Direct,0,0.0,Stable,train,train,train,train,test
mp-23376,GaSeBr7,2.2203,Direct,0,0.0237,Stable,test,train,train,train,train
mp-29408,AlSeBr7,2.1939,Indirect,1,0.0173,Stable,val,train,train,test,train
mp-607953,FeSeBr7,0.0864,Indirect,1,0.0,Stable,train,train,test,train,train
mp-1194789,Ir(SeBr3)3,1.4534,Indirect,1,0.0948,Stable,train,test,train,train,train
mp-1195337,Ir(SeBr3)3,1.651,Direct,0,0.0805,Stable,train,test,train,train,val
mp-1192469,Ir(SeBr3)3,1.6213,Indirect,1,0.0746,Stable,train,test,train,train,train
mp-1196459,Al2Sb5(Se2Br3)3,1.8019,Direct,0,0.0,Stable,train,train,val,test,val
mp-645663,Te2Mo3Se7Br10,1.4869,Indirect,1,0.0,Stable,train,train,test,val,train
mp-1104676,Os(SeBr6)2,0.0757,Indirect,1,0.0,Stable,train,train,train,test,train
mp-541758,Ta2Se17Br12,1.3963,Indirect,1,0.0,Stable,test,train,train,val,train
mp-567252,Nb3Se12I,0.0832,Direct,0,0.0004,Stable,train,train,test,train,train
mp-1208533,Ta3Se12I,0.1797,Direct,0,0.0,Stable,test,train,train,train,train
mp-23410,Nb3Se12I,0.0718,Direct,0,0.0,Stable,train,train,train,train,test
mp-1202969,Tc3Se4I,0.9837,Direct,0,0.0,Stable,val,train,train,test,train
mp-28393,,1.6621,Indirect,1,0.0,Stable,train,test,val,train,train
mp-505373,AsSeI,1.2345,Indirect,1,0.0,Stable,train,train,val,test,train
mp-23488,Tl5Se2I,0.7102,Direct,0,0.0,Stable,test,train,train,train,train
mp-2012385,NbSeI,0.6127,Indirect,1,0.0,Stable,train,test,train,train,train
mp-29450,CuSe3I,1.2273,Indirect,1,0.1256,Unstable,train,val,train,train,test
mp-2748369,Ta2Se8I,0.2872,Indirect,1,0.0,Stable,train,train,train,train,test
mp-2355707,NbSeI,0.1055,Direct,0,0.0,Stable,train,train,val,train,test
mp-1206203,YbSeI,0.007,Indirect,1,2.9309,Unstable,test,train,train,train,train
mp-1206671,LuSeI,0.0479,Indirect,1,2.8841,Unstable,train,val,test,train,train
mp-1207331,TbSeI,0.0647,Indirect,1,2.9858,Unstable,val,train,test,train,train
mp-1206751,DySeI,0.0658,Indirect,1,2.9702,Unstable,test,train,train,train,train
mp-1206385,TmSeI,0.095,Indirect,1,2.9088,Unstable,train,val,test,train,val
mp-1206872,HoSeI,0.0762,Direct,0,2.9642,Unstable,train,train,train,train,test
mp-569052,AgSe3I,1.3964,Indirect,1,0.0161,Stable,train,train,test,train,train
mp-28458,ErSeI,2.309,Direct,0,0.0,Stable,train,test,train,train,train
mp-22996,SbSeI,1.3811,Indirect,1,0.0,Stable,train,train,train,val,test
mp-23020,BiSeI,1.5764,Indirect,1,0.0128,Stable,test,train,train,train,train
mp-505357,InSeI,1.6754,Direct,0,0.0,Stable,test,val,val,val,train
mp-569109,MnBiSe2I,0.716,Indirect,1,0.0058,Stable,train,train,test,train,train
mp-570268,MnSbSe2I,0.5352,Indirect,1,0.0043,Stable,val,train,train,test,train
mp-570961,CdBiSe2I,1.2705,Indirect,1,0.0451,Stable,val,train,train,train,test
mp-1213068,CuTeSeI,1.0381,Indirect,1,0.0583,Stable,val,val,train,test,train
mp-1224031,In2AgSe3I,0.0308,Indirect,1,0.0476,Stable,train,train,test,train,train
mp-570084,Hg3AsSe4I,1.2264,Direct,0,0.0044,Stable,train,train,train,test,train
mp-1198248,In2Bi3Se7I,1.1487,Direct,0,0.0123,Stable,train,train,test,train,train
mp-1201600,In2BiSe4I,1.4904,Indirect,1,0.0117,Stable,train,train,train,test,train
mp-1202250,Cu4BiSe4I,0.0097,Direct,0,0.0439,Stable,test,train,train,train,train
mp-1202691,CuP4Se3I,1.1734,Indirect,1,0.0354,Stable,train,val,test,train,val
mp-571015,CuP4Se4I,1.7151,Direct,0,0.0,Stable,test,train,train,train,train
mp-1224181,In2CuSe3I,0.1767,Direct,0,0.0289,Stable,train,test,val,train,train
mp-1202646,,2.4681,Indirect,1,0.0515,Stable,test,train,train,train,train
mp-861871,,0.9079,Direct,0,0.0,Stable,val,train,test,train,train
mp-1205627,Nb(SeI)2,0.9593,Indirect,1,0.0,Stable,val,train,train,test,train
mp-571404,Hg3(SeI)2,1.2692,Indirect,1,0.0053,Stable,train,train,train,val,test
mp-28089,,2.0743,Indirect,1,0.0,Stable,train,train,test,train,train
mp-653559,,1.7729,Direct,0,0.0183,Stable,train,val,test,train,train
mp-29955,Hg3(SeI)2,1.297,Indirect,1,0.0,Stable,train,test,train,train,train
mp-1204730,ThSe(IO7)2,0.6483,Indirect,1,0.5245,Unstable,test,train,train,train,val
mp-1193210,Pb3Se2(IO3)2,2.633,Indirect,1,0.0,Stable,train,train,test,train,train
mp-556570,Ag4Se(IO2)2,1.2752,Indirect,1,0.0185,Stable,test,train,train,train,train
mp-570817,Cu2P8Se3I2,1.4117,Indirect,1,0.0,Stable,test,train,train,train,val
mp-1200930,Cd3Pb2Se4(IO6)2,2.7977,Indirect,1,0.0062,Stable,test,train,train,train,val
mp-1197713,,3.7575,Indirect,1,0.0,Stable,train,val,train,test,train
mp-1204878,Nb10Se40I3,0.1289,Indirect,1,0.0,Stable,train,test,train,val,val
mp-541817,NbSeI3,0.627,Indirect,1,0.0,Stable,test,train,train,train,train
mp-1214500,Cs2Re3Se4I3,2.0776,Direct,0,0.0,Stable,train,train,test,train,val
mp-680185,CsRe6Se8I3,1.2321,Indirect,1,0.0,Stable,train,train,train,test,train
mp-1219043,Sn2SbSe2I3,1.0447,Indirect,1,0.0612,Stable,train,val,train,test,train
mp-1204573,Cu3P8(Se2I)3,1.3756,Indirect,1,0.017,Stable,train,train,train,train,test
mp-1201119,,2.6474,Direct,0,0.0,Stable,train,train,train,val,test
mp-1203230,,2.3864,Indirect,1,0.0076,Stable,test,train,train,train,val
mp-28517,Tl6SeI4,1.6854,Direct,0,0.0012,Stable,train,train,test,train,train
mp-1219041,Sn3SbSe2I5,0.9176,Indirect,1,0.0695,Stable,train,train,train,train,test
mp-645655,TeMo3Se7I6,1.0701,Indirect,1,0.0,Stable,train,train,test,train,train
mp-653891,NbTe2(SeI3)2,0.9365,Direct,0,0.0007,Stable,train,val,test,val,train
mp-29116,Ta3SeI7,0.5727,Indirect,1,0.0103,Stable,train,train,test,train,train
mp-569258,Ta4Se9I8,0.88,Indirect,1,0.0,Stable,test,train,train,train,train
mp-556938,Pr30Ti24Se58I8O25,0.1791,Direct,0,0.0,Stable,test,train,val,train,val
mp-1396578,,4.4352,Indirect,1,0.0005,Stable,train,test,train,train,train
mp-561664,,4.0186,Indirect,1,0.0,Stable,train,val,val,train,test
mp-1875,,4.3975,Direct,0,0.0,Stable,train,test,train,train,train
mp-12621,NdTeF,0.4181,Direct,0,0.0713,Stable,train,train,train,test,train
mp-27473,Sb2TeF14,3.9651,Direct,0,0.0,Stable,train,train,train,train,test
mp-29178,TePbF6,4.6038,Indirect,1,0.0,Stable,test,train,train,train,train
mp-29429,,2.5075,Indirect,1,0.3336,Unstable,train,test,train,train,train
mp-27379,TeAsF5,2.1908,Indirect,1,0.1119,Unstable,test,train,train,train,val
mp-554085,,4.4226,Indirect,1,0.2447,Unstable,train,train,val,train,test
mp-1204577,,3.5551,Direct,0,0.4632,Unstable,train,train,val,train,test
mp-28836,,1.6616,Indirect,1,0.6281,Unstable,train,val,train,test,train
mp-558387,,4.2002,Direct,0,0.0,Stable,train,train,train,test,train
mp-556778,BaTeF6,4.8518,Indirect,1,0.0007,Stable,test,train,train,train,train
mp-4648,KTeF5,5.2046,Direct,0,0.0,Stable,train,test,train,train,train
mp-29355,NaTeF5,5.2511,Indirect,1,0.0,Stable,val,val,train,train,test
mp-29903,TlTeF5,4.4542,Indirect,1,0.0,Stable,train,val,train,test,train
mp-541628,CsTeF5,4.6339,Direct,0,0.0,Stable,train,val,train,train,test
mp-556785,RbTeF5,4.8863,Indirect,1,0.0,Stable,val,train,train,train,test
mp-1091416,SrCuTeF,1.5171,Direct,0,0.0181,Stable,test,train,train,train,train
mp-1080438,SrAgTeF,1.2847,Direct,0,0.0,Stable,train,train,train,train,test
mp-13287,BaCuTeF,0.9884,Direct,0,0.0,Stable,train,test,train,train,val
mp-13339,EuCuTeF,0.7291,Indirect,1,0.0095,Stable,train,train,test,train,train
mp-16742,BaAgTeF,1.511,Direct,0,0.0,Stable,train,test,train,train,train
mp-1198428,SbTe(N3F2)3,2.893,Direct,0,0.4592,Unstable,train,test,train,val,val
mp-1208401,,2.7599,Indirect,1,0.3266,Unstable,train,test,val,train,train
mp-1208586,,3.1123,Indirect,1,0.318,Unstable,train,train,train,train,test
mp-1216939,TiTeO3F2,2.7386,Indirect,1,0.0,Stable,train,train,val,val,test
mp-510727,InTeO3F,3.178,Indirect,1,0.0,Stable,train,val,train,train,test
mp-554532,K2TeClF5,4.488,Indirect,1,0.0,Stable,train,test,train,train,train
mp-554523,,2.7668,Indirect,1,0.0,Stable,train,test,train,val,train
mp-554942,SbTe(IF2)3,1.9198,Indirect,1,0.0,Stable,train,train,train,test,train
mp-555034,TeAs(IF2)3,1.9259,Indirect,1,0.0153,Stable,test,train,train,train,train
mp-556325,TeAs(ClF2)3,3.9746,Indirect,1,0.0,Stable,train,test,train,train,train
mp-557231,KTeO2F,3.747,Indirect,1,0.0,Stable,val,train,train,test,train
mp-557570,TeAs(BrF2)3,3.0984,Indirect,1,0.0,Stable,train,train,test,train,train
mp-558502,FeTeO3F,1.4996,Indirect,1,0.0,Stable,train,train,train,test,train
mp-558984,GaTeO3F,3.7146,Indirect,1,0.0,Stable,train,train,train,val,test
mp-560280,,3.3316,Indirect,1,0.2092,Unstable,val,test,train,train,train
mp-560559,,3.0474,Indirect,1,0.4563,Unstable,train,val,train,test,train
mp-1331846,,0.0245,Indirect,1,2.0413,Unstable,val,train,test,train,train
mp-556053,,3.5902,Indirect,1,0.3323,Unstable,test,train,train,train,train
mp-559902,,2.5918,Indirect,1,0.4604,Unstable,train,train,val,train,test
mp-1192381,HgTeO3F,0.0494,Direct,0,0.1297,Unstable,train,test,train,train,train
mp-1189372,,2.724,Indirect,1,0.2211,Unstable,val,train,test,train,train
mp-612946,KTeOF3,3.9669,Indirect,1,0.1073,Unstable,train,train,test,train,train
mp-13551,ScTeO3F,3.2415,Indirect,1,0.0,Stable,test,train,train,train,train
mp-555629,SbTe(ClF2)3,3.7741,Indirect,1,0.0,Stable,train,test,train,train,train
mp-11014,K2TeOF4,4.8881,Indirect,1,0.0052,Stable,train,train,train,train,test
mp-561647,Cs2TeOF4,5.0319,Indirect,1,0.0,Stable,test,train,train,train,train
mp-559932,KTeOF3,4.2547,Indirect,1,0.0,Stable,train,train,train,test,val
mp-560578,RbTeNO3F4,3.3979,Indirect,1,0.0,Stable,train,train,train,test,train
mp-1202734,,2.4536,Indirect,1,0.068,Stable,test,val,train,train,train
mp-1198846,,0.6209,Indirect,1,0.5177,Unstable,train,test,train,val,train
mp-633158,,3.5809,Indirect,1,0.0,Stable,train,test,val,train,train
mp-1204740,TeAsXeO2F11,1.478,Indirect,1,0.1399,Unstable,train,test,train,train,val
mp-557736,TeWNCl4F5,2.2532,Indirect,1,0.3171,Unstable,val,val,test,val,train
mp-669474,RbTeNO3F4,3.1862,Indirect,1,0.0103,Stable,test,train,train,train,val
mp-650943,,2.1624,Direct,0,0.4934,Unstable,train,train,test,train,train
mp-555202,,5.0324,Indirect,1,0.0025,Stable,train,train,test,train,train
mp-720815,,3.0626,Direct,0,0.0927,Stable,train,train,train,test,train
mp-698479,,4.8825,Indirect,1,0.0,Stable,train,train,train,test,train
mp-1179213,,3.5886,Indirect,1,0.1757,Unstable,train,val,test,train,train
mp-1179533,,2.1588,Indirect,1,0.3826,Unstable,train,train,val,test,train
mp-1200870,,2.4156,Direct,0,0.2331,Unstable,train,train,test,train,train
mp-29177,BaTe2F10,4.8686,Indirect,1,0.0,Stable,train,train,train,train,test
mp-29144,KTe2F9,4.5077,Indirect,1,0.0,Stable,train,train,train,test,train
mp-29185,,3.3892,Indirect,1,0.0,Stable,test,train,train,train,train
mp-754462,SbTe2F6,0.9945,Indirect,1,0.087,Stable,val,test,train,train,train
mp-1195320,,2.5014,Indirect,1,0.2242,Unstable,val,val,val,test,train
mp-557213,,2.2919,Indirect,1,0.047,Stable,train,train,train,test,train
mp-1192364,HgTe2(OF5)2,2.4788,Indirect,1,0.0,Stable,train,train,train,test,train
mp-1204544,InTe2O5F,3.2424,Indirect,1,0.0214,Stable,train,test,train,val,train
mp-728416,Rb2Te2O2F7,0.5386,Indirect,1,0.1069,Unstable,train,train,train,train,test
mp-1191341,,4.6208,Indirect,1,0.0,Stable,test,train,train,train,train
mp-2228522,MgV2Te2O7F2,1.6392,Indirect,1,0.1854,Unstable,train,train,test,train,train
mp-558138,,1.5926,Indirect,1,0.1173,Unstable,val,test,train,train,train
mp-2227262,MgV2Te2O7F2,1.3893,Indirect,1,0.1786,Unstable,train,test,val,train,train
mp-2228593,MgV2Te2O7F2,1.525,Indirect,1,0.1971,Unstable,val,val,train,test,val
mp-558806,,2.1512,Direct,0,0.1816,Unstable,train,test,train,train,train
mp-1209223,,0.0346,Indirect,1,0.7751,Unstable,train,val,val,train,test
mp-554957,,2.0111,Indirect,1,0.0168,Stable,test,train,train,train,train
mp-554818,KTe3O6F,3.1053,Indirect,1,0.0,Stable,val,train,test,train,val
mp-561226,,3.7899,Indirect,1,0.0,Stable,test,train,train,val,train
mp-1179966,,0.265,Indirect,1,0.4515,Unstable,test,train,train,train,train
mp-1198791,,1.9537,Indirect,1,0.2064,Unstable,train,train,train,test,train
mp-558675,,2.1121,Indirect,1,0.2026,Unstable,test,train,train,train,val
mp-1195987,,0.4898,Indirect,1,1.1388,Unstable,train,train,val,val,test
mp-560414,Te4Mo(OF4)5,2.9955,Indirect,1,0.0052,Stable,test,train,train,train,train
mp-1208322,,2.4973,Direct,0,0.0787,Stable,train,train,test,train,train
mp-1217532,Te4Mo(OF4)5,2.9326,Direct,0,0.0079,Stable,train,train,test,train,train
mp-1217460,Te4Au(OF5)4,0.2658,Indirect,1,0.0253,Stable,train,train,train,val,test
mp-558136,Te4W(OF4)5,3.0745,Indirect,1,0.016,Stable,val,train,test,train,train
mp-1233467,,1.5272,Indirect,1,0.1047,Unstable,test,train,train,train,val
mp-1233771,,2.2941,Indirect,1,0.1037,Unstable,train,test,train,train,train
mp-1234072,,1.9457,Indirect,1,0.1243,Unstable,test,train,train,train,val
mp-1235055,,0.9102,Indirect,1,0.068,Stable,train,train,train,test,train
mp-1235165,,0.8481,Indirect,1,0.0677,Stable,test,train,val,train,train
mp-1235761,,0.7727,Indirect,1,0.0848,Stable,test,train,train,train,train
mp-1194695,Hg2Te4Kr3(O2F13)2,2.397,Indirect,1,0.1779,Unstable,train,train,train,train,test
mp-1194957,Hg2Te4Xe3(O2F13)2,2.5668,Indirect,1,0.0802,Stable,train,test,train,train,train
mp-559834,,2.5739,Direct,0,0.0853,Stable,test,train,train,train,train
mp-557494,,2.8918,Indirect,1,0.161,Unstable,train,train,train,test,train
mp-27575,,2.8675,Indirect,1,0.002,Stable,test,train,train,train,train
mp-649177,ReTe5O6F25,2.1693,Indirect,1,0.0265,Stable,train,test,train,train,train
mp-680183,Te5As2Br4O5F26,2.1603,Indirect,1,0.0081,Stable,train,val,test,val,train
mp-1194814,,2.0657,Direct,0,0.2704,Unstable,train,test,train,val,train
mp-560028,UTe6(OF5)6,2.2523,Indirect,1,0.0,Stable,train,train,test,train,val
mp-540984,Te6Mo(OF5)6,2.7227,Indirect,1,0.0141,Stable,train,test,train,val,train
mp-555419,,2.1702,Indirect,1,0.1957,Unstable,val,train,train,test,train
mp-680235,CsSbTe6(OF5)6,2.6359,Direct,0,0.0075,Stable,val,train,train,test,train
mp-709549,,2.5998,Indirect,1,0.2812,Unstable,train,train,train,test,train
mp-560802,,2.3841,Direct,0,0.0082,Stable,train,test,train,train,train
mp-540553,,2.3632,Direct,0,0.0081,Stable,test,train,train,train,train
mp-29074,Te7As2F12,1.0704,Direct,0,0.0897,Stable,train,train,val,train,test
mp-1205467,Te7OsO5F32,1.2372,Direct,0,0.0341,Stable,train,train,test,train,train
mp-649107,ReTe7O7F32,0.559,Indirect,1,0.0274,Stable,train,train,train,train,test
mp-1209318,SbTe8Cl6O6F31,2.2268,Indirect,1,0.072,Stable,train,train,train,test,train
mp-569561,,3.1165,Indirect,1,0.0,Stable,test,train,train,val,train
mp-540997,FeTeCl7,1.2641,Indirect,1,0.0,Stable,val,train,train,val,test
mp-22945,TeRhCl,0.7797,Direct,0,0.0,Stable,val,train,test,train,train
